freq,psd_x,psd_y,psd_z,psd_xyz
58.1,1.536e+03,2.484e+05,4.979e+05,7.478e+05
59.7,2.257e+03,2.351e+05,3.532e+05,5.905e+05
61.3,3.750e+03,2.427e+05,2.372e+05,4.836e+05
62.9,4.773e+03,2.563e+05,1.487e+05,4.098e+05
64.4,5.434e+03,2.749e+05,9.486e+04,3.752e+05
66.0,6.499e+03,2.976e+05,6.039e+04,3.645e+05
67.6,9.662e+03,3.216e+05,4.246e+04,3.737e+05
69.1,1.287e+04,3.704e+05,4.069e+04,4.240e+05
70.7,1.687e+04,4.453e+05,4.229e+04,5.044e+05
72.3,2.624e+04,5.121e+05,4.207e+04,5.804e+05
73.9,3.737e+04,5.797e+05,4.195e+04,6.590e+05
75.4,3.936e+04,7.516e+05,3.822e+04,8.292e+05
77.0,2.875e+04,9.417e+05,2.724e+04,9.977e+05
78.6,1.908e+04,7.013e+05,1.260e+04,7.330e+05
80.1,1.572e+04,3.690e+05,5.437e+03,3.902e+05
81.7,6.893e+03,1.899e+05,4.124e+03,2.009e+05
83.3,2.188e+03,1.028e+05,3.588e+03,1.086e+05
84.9,5.507e+02,6.270e+04,3.451e+03,6.670e+04
86.4,5.452e+02,3.940e+04,3.271e+03,4.322e+04
88.0,1.191e+03,2.564e+04,2.942e+03,2.977e+04
89.6,2.247e+03,1.778e+04,2.649e+03,2.268e+04
91.1,3.846e+03,1.256e+04,2.541e+03,1.894e+04
92.7,4.345e+03,8.875e+03,2.679e+03,1.590e+04
94.3,3.533e+03,6.302e+03,2.600e+03,1.243e+04
95.9,5.563e+03,4.695e+03,2.274e+03,1.253e+04
97.4,1.060e+04,3.640e+03,1.756e+03,1.600e+04
99.0,1.759e+04,3.051e+03,2.595e+03,2.324e+04
100.6,2.288e+04,1.769e+03,5.181e+03,2.983e+04
102.1,2.424e+04,1.041e+03,9.184e+03,3.446e+04
103.7,2.674e+04,1.149e+03,1.362e+04,4.151e+04
105.3,2.207e+04,1.009e+03,1.665e+04,3.973e+04
106.9,1.302e+04,8.706e+02,1.784e+04,3.173e+04
108.4,9.369e+03,9.248e+02,1.778e+04,2.807e+04
110.0,1.152e+04,7.346e+02,1.582e+04,2.808e+04
111.6,1.472e+04,6.983e+02,1.717e+04,3.259e+04
113.1,1.319e+04,1.021e+03,1.739e+04,3.159e+04
114.7,7.086e+03,1.254e+03,1.451e+04,2.285e+04
116.3,3.286e+03,1.628e+03,1.221e+04,1.713e+04
117.9,2.425e+03,2.569e+03,1.121e+04,1.620e+04
119.4,2.476e+03,3.319e+03,1.069e+04,1.649e+04
121.0,3.378e+03,3.253e+03,1.146e+04,1.809e+04
122.6,4.437e+03,2.778e+03,1.242e+04,1.963e+04
124.1,6.190e+03,2.684e+03,1.338e+04,2.226e+04
125.7,7.690e+03,2.745e+03,1.344e+04,2.388e+04
127.3,7.674e+03,2.599e+03,1.327e+04,2.354e+04
128.9,6.355e+03,2.462e+03,1.290e+04,2.172e+04
130.4,5.308e+03,2.467e+03,1.248e+04,2.026e+04
132.0,4.468e+03,2.204e+03,1.045e+04,1.712e+04
133.6,3.223e+03,9.447e+02,3.719e+03,7.887e+03
135.1,2.434e+03,3.932e+02,8.627e+02,3.690e+03
136.7,2.594e+03,3.539e+02,8.663e+02,3.815e+03
138.3,2.653e+03,3.582e+02,8.070e+02,3.818e+03
139.9,2.233e+03,3.255e+02,6.182e+02,3.177e+03
141.4,1.811e+03,2.943e+02,4.977e+02,2.603e+03
143.0,1.616e+03,3.032e+02,4.506e+02,2.370e+03
144.6,1.421e+03,3.279e+02,4.182e+02,2.167e+03
146.1,1.176e+03,3.384e+02,3.443e+02,1.859e+03
147.7,1.008e+03,3.890e+02,3.278e+02,1.725e+03
149.3,1.001e+03,4.047e+02,3.002e+02,1.706e+03
150.9,1.166e+03,3.636e+02,2.866e+02,1.816e+03
152.4,1.373e+03,5.394e+02,3.027e+02,2.215e+03
154.0,1.473e+03,1.017e+03,3.627e+02,2.853e+03
155.6,1.340e+03,1.302e+03,4.749e+02,3.117e+03
157.1,1.160e+03,1.124e+03,4.805e+02,2.765e+03
158.7,1.041e+03,6.930e+02,4.717e+02,2.206e+03
160.3,1.014e+03,6.574e+02,4.857e+02,2.157e+03
161.9,9.740e+02,6.036e+02,4.089e+02,1.987e+03
163.4,1.020e+03,5.541e+02,2.510e+02,1.825e+03
165.0,1.119e+03,6.400e+02,2.193e+02,1.978e+03
166.6,1.042e+03,7.482e+02,1.797e+02,1.970e+03
168.2,1.029e+03,7.710e+02,1.754e+02,1.975e+03
169.7,1.114e+03,8.772e+02,2.097e+02,2.201e+03
171.3,1.210e+03,1.218e+03,1.731e+02,2.601e+03
172.9,1.282e+03,1.803e+03,2.096e+02,3.295e+03
174.4,1.120e+03,2.061e+03,2.273e+02,3.408e+03
176.0,8.922e+02,2.081e+03,2.371e+02,3.210e+03
177.6,6.811e+02,2.057e+03,3.427e+02,3.081e+03
179.2,5.445e+02,2.036e+03,4.166e+02,2.997e+03
180.7,4.285e+02,2.006e+03,4.546e+02,2.889e+03
182.3,4.152e+02,2.064e+03,5.592e+02,3.039e+03
183.9,4.293e+02,2.198e+03,6.223e+02,3.250e+03
185.4,4.852e+02,2.348e+03,6.649e+02,3.498e+03
187.0,6.236e+02,2.453e+03,7.326e+02,3.810e+03
188.6,7.330e+02,2.454e+03,8.430e+02,4.030e+03
190.2,8.143e+02,2.264e+03,9.713e+02,4.049e+03
191.7,1.045e+03,2.620e+03,1.072e+03,4.736e+03
193.3,1.396e+03,2.912e+03,1.386e+03,5.694e+03
194.9,1.597e+03,3.045e+03,1.679e+03,6.321e+03
196.4,1.667e+03,4.091e+03,1.685e+03,7.443e+03
198.0,1.895e+03,6.053e+03,1.751e+03,9.698e+03
199.6,2.590e+03,9.860e+03,1.904e+03,1.435e+04
