freq,psd_x,psd_y,psd_z,psd_xyz
99.0,2.074e+05,1.233e+03,1.228e+04,2.210e+05
100.6,1.883e+05,1.320e+03,1.119e+04,2.008e+05
102.2,1.432e+05,1.362e+03,8.344e+03,1.529e+05
103.7,9.937e+04,1.245e+03,5.752e+03,1.064e+05
105.3,7.153e+04,1.030e+03,4.315e+03,7.688e+04
106.9,6.772e+04,1.107e+03,4.451e+03,7.328e+04
108.5,7.650e+04,1.313e+03,5.520e+03,8.333e+04
110.0,9.176e+04,1.436e+03,6.712e+03,9.991e+04
111.6,1.086e+05,1.412e+03,8.097e+03,1.181e+05
113.2,1.140e+05,1.396e+03,8.750e+03,1.241e+05
114.7,1.095e+05,1.138e+03,8.587e+03,1.193e+05
116.3,9.830e+04,8.582e+02,7.992e+03,1.072e+05
117.9,8.451e+04,6.522e+02,7.402e+03,9.257e+04
119.5,7.104e+04,6.457e+02,6.895e+03,7.858e+04
121.0,6.627e+04,8.033e+02,7.367e+03,7.444e+04
122.6,7.086e+04,1.002e+03,8.934e+03,8.079e+04
124.2,8.367e+04,1.201e+03,1.148e+04,9.635e+04
125.7,9.635e+04,1.297e+03,1.370e+04,1.114e+05
127.3,9.850e+04,1.275e+03,1.445e+04,1.142e+05
128.9,9.470e+04,1.210e+03,1.449e+04,1.104e+05
130.5,9.124e+04,1.163e+03,1.487e+04,1.073e+05
132.0,8.227e+04,1.106e+03,1.437e+04,9.775e+04
133.6,4.064e+04,6.226e+02,7.744e+03,4.901e+04
135.2,2.263e+04,4.230e+02,4.772e+03,2.782e+04
136.7,2.190e+04,4.527e+02,4.806e+03,2.716e+04
138.3,2.094e+04,4.701e+02,4.848e+03,2.626e+04
139.9,2.004e+04,5.044e+02,4.817e+03,2.537e+04
141.5,1.988e+04,5.400e+02,4.986e+03,2.541e+04
143.0,2.034e+04,5.572e+02,5.288e+03,2.618e+04
144.6,2.165e+04,6.210e+02,5.841e+03,2.812e+04
146.2,2.387e+04,7.069e+02,6.702e+03,3.128e+04
147.8,2.809e+04,9.078e+02,8.293e+03,3.729e+04
149.3,3.437e+04,1.198e+03,1.084e+04,4.641e+04
150.9,3.712e+04,1.364e+03,1.227e+04,5.075e+04
152.5,3.787e+04,1.521e+03,1.287e+04,5.225e+04
154.0,3.878e+04,1.734e+03,1.344e+04,5.396e+04
155.6,4.024e+04,2.030e+03,1.407e+04,5.634e+04
157.2,4.190e+04,2.304e+03,1.508e+04,5.929e+04
158.8,4.427e+04,2.450e+03,1.596e+04,6.268e+04
160.3,4.678e+04,2.412e+03,1.682e+04,6.602e+04
161.9,4.773e+04,2.272e+03,1.824e+04,6.825e+04
163.5,4.769e+04,2.125e+03,1.962e+04,6.943e+04
165.0,4.359e+04,1.682e+03,1.907e+04,6.434e+04
166.6,3.954e+04,1.254e+03,1.845e+04,5.925e+04
168.2,3.386e+04,9.033e+02,1.642e+04,5.119e+04
169.8,2.814e+04,6.467e+02,1.458e+04,4.337e+04
171.3,2.007e+04,3.900e+02,1.205e+04,3.251e+04
172.9,1.082e+04,4.750e+02,8.514e+03,1.981e+04
174.5,3.380e+03,9.122e+02,4.291e+03,8.583e+03
176.0,2.354e+03,1.681e+03,2.294e+03,6.330e+03
177.6,3.957e+03,2.500e+03,1.732e+03,8.188e+03
179.2,6.899e+03,3.428e+03,2.106e+03,1.243e+04
180.8,9.762e+03,4.117e+03,2.668e+03,1.655e+04
182.3,1.275e+04,4.899e+03,3.696e+03,2.134e+04
183.9,1.420e+04,5.511e+03,4.043e+03,2.375e+04
185.5,1.553e+04,6.008e+03,4.642e+03,2.618e+04
187.0,1.685e+04,6.922e+03,5.114e+03,2.888e+04
188.6,1.752e+04,8.045e+03,5.500e+03,3.106e+04
190.2,1.782e+04,8.843e+03,5.626e+03,3.229e+04
191.8,1.828e+04,1.061e+04,5.828e+03,3.472e+04
193.3,1.910e+04,1.278e+04,6.000e+03,3.788e+04
194.9,1.937e+04,1.452e+04,6.017e+03,3.991e+04
196.5,1.922e+04,1.674e+04,5.731e+03,4.168e+04
198.0,1.856e+04,1.854e+04,5.485e+03,4.259e+04
199.6,1.724e+04,1.897e+04,4.809e+03,4.102e+04
