freq,psd_x,psd_y,psd_z,psd_xyz
45.2,1.045e+04,6.880e+05,1.105e+05,8.090e+05
46.7,1.336e+04,5.883e+05,1.414e+05,7.431e+05
48.2,1.468e+04,4.686e+05,1.733e+05,6.565e+05
49.7,1.535e+04,3.535e+05,2.219e+05,5.908e+05
51.2,1.698e+04,2.904e+05,3.302e+05,6.376e+05
52.7,1.904e+04,2.630e+05,4.848e+05,7.669e+05
54.2,2.206e+04,2.233e+05,5.558e+05,8.012e+05
55.7,2.750e+04,1.740e+05,4.464e+05,6.479e+05
57.2,3.747e+04,1.551e+05,2.579e+05,4.505e+05
58.7,5.252e+04,1.601e+05,1.436e+05,3.562e+05
60.2,7.086e+04,1.630e+05,8.765e+04,3.215e+05
61.7,9.594e+04,1.575e+05,5.328e+04,3.068e+05
63.2,1.270e+05,1.549e+05,3.201e+04,3.139e+05
64.7,1.576e+05,1.552e+05,1.762e+04,3.304e+05
66.2,1.800e+05,1.588e+05,8.269e+03,3.471e+05
67.7,1.910e+05,1.819e+05,4.033e+03,3.770e+05
69.2,1.890e+05,2.278e+05,6.015e+03,4.228e+05
70.8,1.689e+05,2.683e+05,1.857e+04,4.558e+05
72.3,1.316e+05,2.763e+05,3.108e+04,4.390e+05
73.8,8.653e+04,2.378e+05,2.876e+04,3.531e+05
75.3,5.478e+04,1.683e+05,1.727e+04,2.403e+05
76.8,3.837e+04,1.211e+05,9.867e+03,1.693e+05
78.3,1.868e+04,7.892e+04,5.871e+03,1.035e+05
79.8,7.741e+03,5.293e+04,4.055e+03,6.473e+04
81.3,3.154e+03,3.758e+04,3.543e+03,4.428e+04
82.8,2.150e+03,2.682e+04,3.385e+03,3.236e+04
84.3,2.767e+03,1.869e+04,3.191e+03,2.465e+04
85.8,4.579e+03,1.293e+04,3.097e+03,2.061e+04
87.3,6.920e+03,9.286e+03,3.540e+03,1.975e+04
88.8,8.871e+03,6.109e+03,3.257e+03,1.824e+04
90.3,1.237e+04,4.877e+03,3.116e+03,2.036e+04
91.8,1.220e+04,3.278e+03,3.312e+03,1.879e+04
93.3,9.704e+03,1.989e+03,3.052e+03,1.474e+04
94.8,1.459e+04,1.933e+03,4.674e+03,2.119e+04
96.3,1.576e+04,3.142e+03,4.984e+03,2.389e+04
97.8,1.420e+04,4.013e+03,4.989e+03,2.320e+04
99.4,1.316e+04,4.700e+03,4.745e+03,2.261e+04
100.9,1.195e+04,5.005e+03,4.593e+03,2.154e+04
102.4,9.293e+03,4.598e+03,5.352e+03,1.924e+04
103.9,6.673e+03,3.750e+03,6.346e+03,1.677e+04
105.4,9.760e+03,3.946e+03,5.261e+03,1.897e+04
106.9,9.689e+03,3.581e+03,3.514e+03,1.678e+04
108.4,7.496e+03,3.030e+03,2.979e+03,1.350e+04
109.9,6.345e+03,3.340e+03,3.951e+03,1.364e+04
111.4,6.731e+03,5.068e+03,5.037e+03,1.684e+04
112.9,6.391e+03,5.827e+03,5.669e+03,1.789e+04
114.4,7.145e+03,5.955e+03,6.334e+03,1.943e+04
115.9,1.100e+04,7.094e+03,6.731e+03,2.483e+04
117.4,1.656e+04,8.547e+03,6.952e+03,3.206e+04
118.9,2.064e+04,9.841e+03,7.367e+03,3.785e+04
120.4,2.516e+04,1.169e+04,7.631e+03,4.447e+04
121.9,3.200e+04,1.442e+04,7.726e+03,5.415e+04
123.4,3.875e+04,1.694e+04,7.642e+03,6.334e+04
124.9,4.122e+04,1.771e+04,7.261e+03,6.619e+04
126.5,3.926e+04,1.679e+04,6.524e+03,6.258e+04
128.0,3.575e+04,1.497e+04,5.730e+03,5.646e+04
129.5,3.273e+04,1.264e+04,4.879e+03,5.025e+04
131.0,3.056e+04,1.069e+04,4.379e+03,4.563e+04
132.5,2.737e+04,9.752e+03,3.489e+03,4.061e+04
134.0,2.206e+04,8.295e+03,1.711e+03,3.207e+04
135.5,2.045e+04,7.468e+03,1.338e+03,2.925e+04
137.0,2.044e+04,7.187e+03,1.332e+03,2.896e+04
138.5,2.094e+04,7.055e+03,1.378e+03,2.937e+04
140.0,2.141e+04,6.808e+03,1.490e+03,2.971e+04
141.5,2.066e+04,6.250e+03,1.467e+03,2.838e+04
143.0,1.875e+04,5.480e+03,1.315e+03,2.554e+04
144.5,1.703e+04,4.862e+03,1.194e+03,2.309e+04
146.0,1.466e+04,4.075e+03,1.061e+03,1.980e+04
147.5,1.196e+04,3.179e+03,9.494e+02,1.609e+04
149.0,9.514e+03,2.422e+03,9.440e+02,1.288e+04
150.5,7.902e+03,1.996e+03,9.358e+02,1.083e+04
152.0,7.114e+03,1.820e+03,7.905e+02,9.724e+03
153.5,7.253e+03,1.657e+03,6.923e+02,9.603e+03
155.1,7.176e+03,1.623e+03,6.648e+02,9.464e+03
156.6,6.643e+03,1.526e+03,6.099e+02,8.779e+03
158.1,5.749e+03,1.394e+03,5.632e+02,7.706e+03
159.6,5.097e+03,1.297e+03,5.212e+02,6.915e+03
161.1,4.298e+03,1.136e+03,4.750e+02,5.909e+03
162.6,3.491e+03,9.295e+02,4.898e+02,4.911e+03
164.1,2.790e+03,7.386e+02,4.770e+02,4.005e+03
165.6,2.336e+03,5.443e+02,4.833e+02,3.363e+03
167.1,2.231e+03,4.436e+02,5.114e+02,3.186e+03
168.6,2.317e+03,4.274e+02,5.573e+02,3.301e+03
170.1,2.358e+03,4.597e+02,6.225e+02,3.440e+03
171.6,2.376e+03,4.837e+02,7.053e+02,3.565e+03
173.1,2.213e+03,5.396e+02,7.844e+02,3.537e+03
174.6,1.927e+03,5.714e+02,8.456e+02,3.344e+03
176.1,1.704e+03,6.238e+02,9.797e+02,3.308e+03
177.6,1.410e+03,6.450e+02,1.069e+03,3.124e+03
179.1,1.246e+03,6.423e+02,1.100e+03,2.988e+03
180.6,1.178e+03,5.962e+02,1.147e+03,2.921e+03
182.2,1.185e+03,5.676e+02,1.232e+03,2.985e+03
183.7,1.349e+03,5.706e+02,1.278e+03,3.198e+03
185.2,1.522e+03,6.168e+02,1.379e+03,3.518e+03
186.7,1.947e+03,6.817e+02,1.677e+03,4.306e+03
188.2,2.559e+03,7.791e+02,2.358e+03,5.697e+03
189.7,3.127e+03,8.200e+02,3.329e+03,7.276e+03
191.2,3.185e+03,9.545e+02,4.035e+03,8.174e+03
192.7,2.965e+03,1.244e+03,4.483e+03,8.691e+03
194.2,2.604e+03,1.519e+03,4.575e+03,8.698e+03
195.7,2.435e+03,1.641e+03,4.558e+03,8.633e+03
197.2,2.354e+03,1.835e+03,4.718e+03,8.907e+03
198.7,2.197e+03,2.066e+03,4.981e+03,9.244e+03
