freq,psd_x,psd_y,psd_z,psd_xyz
61.2,1.210e+03,2.148e+04,1.110e+05,1.337e+05
62.8,2.785e+03,2.263e+04,1.071e+05,1.325e+05
64.3,5.702e+03,2.477e+04,9.878e+04,1.292e+05
65.9,8.924e+03,2.642e+04,8.678e+04,1.221e+05
67.5,1.425e+04,2.877e+04,7.525e+04,1.183e+05
69.1,2.094e+04,3.187e+04,6.652e+04,1.193e+05
70.6,2.233e+04,3.598e+04,6.245e+04,1.208e+05
72.2,1.579e+04,4.085e+04,5.594e+04,1.126e+05
73.8,9.342e+03,4.126e+04,4.384e+04,9.444e+04
75.3,5.923e+03,3.671e+04,3.614e+04,7.877e+04
76.9,3.228e+03,3.406e+04,3.496e+04,7.225e+04
78.5,1.630e+03,3.434e+04,3.296e+04,6.893e+04
80.0,1.340e+03,3.636e+04,2.938e+04,6.708e+04
81.6,1.663e+03,3.893e+04,2.578e+04,6.637e+04
83.2,1.800e+03,4.068e+04,2.187e+04,6.434e+04
84.7,1.874e+03,3.876e+04,1.751e+04,5.815e+04
86.3,2.472e+03,3.019e+04,1.200e+04,4.467e+04
87.9,3.128e+03,2.044e+04,7.018e+03,3.059e+04
89.5,3.195e+03,1.373e+04,4.110e+03,2.104e+04
91.0,3.151e+03,9.442e+03,2.615e+03,1.521e+04
92.6,2.820e+03,6.637e+03,1.886e+03,1.134e+04
94.2,2.801e+03,4.897e+03,1.623e+03,9.322e+03
95.7,2.901e+03,4.202e+03,1.466e+03,8.569e+03
97.3,3.344e+03,4.416e+03,1.263e+03,9.023e+03
98.9,3.748e+03,4.752e+03,8.910e+02,9.392e+03
100.4,3.520e+03,3.908e+03,7.915e+02,8.220e+03
102.0,5.167e+03,3.410e+03,1.590e+03,1.017e+04
103.6,9.735e+03,4.523e+03,4.206e+03,1.847e+04
105.1,1.809e+04,9.404e+03,9.728e+03,3.722e+04
106.7,2.110e+04,1.697e+04,1.588e+04,5.395e+04
108.3,2.362e+04,1.996e+04,1.895e+04,6.253e+04
109.9,2.186e+04,1.490e+04,1.749e+04,5.425e+04
111.4,1.453e+04,9.825e+03,1.480e+04,3.915e+04
113.0,8.991e+03,8.738e+03,1.405e+04,3.178e+04
114.6,6.919e+03,9.122e+03,1.326e+04,2.930e+04
116.1,7.624e+03,1.069e+04,1.207e+04,3.038e+04
117.7,1.092e+04,1.671e+04,1.177e+04,3.939e+04
119.3,1.350e+04,2.202e+04,1.196e+04,4.749e+04
120.8,1.297e+04,2.307e+04,1.090e+04,4.694e+04
122.4,1.038e+04,2.161e+04,9.709e+03,4.169e+04
124.0,8.522e+03,2.074e+04,9.137e+03,3.840e+04
125.6,6.360e+03,1.885e+04,8.459e+03,3.367e+04
127.1,4.971e+03,1.798e+04,7.612e+03,3.056e+04
128.7,3.536e+03,1.894e+04,5.910e+03,2.839e+04
130.3,2.348e+03,1.877e+04,4.485e+03,2.560e+04
131.8,1.679e+03,1.686e+04,3.792e+03,2.233e+04
133.4,9.905e+02,8.204e+03,1.993e+03,1.119e+04
135.0,7.161e+02,1.706e+03,6.914e+02,3.113e+03
136.5,9.488e+02,1.280e+03,5.487e+02,2.777e+03
138.1,1.298e+03,1.303e+03,6.228e+02,3.225e+03
139.7,1.412e+03,1.443e+03,5.915e+02,3.446e+03
141.2,1.461e+03,1.632e+03,4.551e+02,3.547e+03
142.8,1.449e+03,1.696e+03,4.006e+02,3.546e+03
144.4,1.742e+03,1.576e+03,5.035e+02,3.821e+03
146.0,2.090e+03,1.203e+03,5.921e+02,3.885e+03
147.5,2.081e+03,1.061e+03,6.118e+02,3.754e+03
149.1,1.732e+03,8.635e+02,5.185e+02,3.114e+03
150.7,1.375e+03,6.529e+02,4.000e+02,2.428e+03
152.2,1.162e+03,5.226e+02,4.081e+02,2.093e+03
153.8,1.049e+03,4.758e+02,4.432e+02,1.968e+03
155.4,1.019e+03,5.847e+02,5.344e+02,2.138e+03
156.9,8.819e+02,4.015e+02,5.089e+02,1.792e+03
158.5,7.473e+02,3.002e+02,4.296e+02,1.477e+03
160.1,7.257e+02,5.043e+02,4.076e+02,1.638e+03
161.6,7.035e+02,6.749e+02,4.600e+02,1.838e+03
163.2,7.727e+02,7.439e+02,3.883e+02,1.905e+03
164.8,9.360e+02,8.419e+02,2.970e+02,2.075e+03
166.4,1.139e+03,8.087e+02,3.996e+02,2.348e+03
167.9,1.332e+03,7.766e+02,5.108e+02,2.620e+03
169.5,1.355e+03,7.924e+02,6.144e+02,2.762e+03
171.1,1.290e+03,8.574e+02,6.571e+02,2.805e+03
172.6,1.236e+03,8.643e+02,6.150e+02,2.715e+03
174.2,1.125e+03,7.138e+02,4.878e+02,2.326e+03
175.8,1.011e+03,6.551e+02,4.262e+02,2.092e+03
177.3,9.397e+02,6.089e+02,4.407e+02,1.989e+03
178.9,9.854e+02,4.791e+02,4.364e+02,1.901e+03
180.5,1.019e+03,3.677e+02,4.845e+02,1.871e+03
182.1,1.107e+03,3.408e+02,5.481e+02,1.996e+03
183.6,1.281e+03,3.785e+02,8.365e+02,2.496e+03
185.2,1.500e+03,4.831e+02,1.195e+03,3.178e+03
186.8,1.656e+03,5.650e+02,1.471e+03,3.692e+03
188.3,1.592e+03,6.893e+02,1.416e+03,3.697e+03
189.9,1.552e+03,7.682e+02,1.182e+03,3.502e+03
191.5,1.605e+03,9.780e+02,1.032e+03,3.615e+03
193.0,1.653e+03,1.372e+03,9.296e+02,3.955e+03
194.6,1.798e+03,1.689e+03,9.954e+02,4.482e+03
196.2,1.966e+03,1.720e+03,1.121e+03,4.807e+03
197.7,2.072e+03,1.942e+03,1.372e+03,5.387e+03
199.3,2.316e+03,2.274e+03,1.683e+03,6.273e+03
