freq,psd_x,psd_y,psd_z,psd_xyz
98.7,1.912e+03,6.616e+04,6.934e+03,7.501e+04
100.3,2.889e+03,6.169e+04,1.079e+04,7.537e+04
101.8,3.300e+03,5.767e+04,1.023e+04,7.121e+04
103.3,3.755e+03,5.924e+04,6.917e+03,6.992e+04
104.9,4.498e+03,6.471e+04,5.168e+03,7.438e+04
106.4,4.908e+03,7.131e+04,4.071e+03,8.029e+04
108.0,5.314e+03,7.787e+04,3.417e+03,8.660e+04
109.5,5.933e+03,8.398e+04,2.886e+03,9.280e+04
111.0,6.616e+03,8.728e+04,2.337e+03,9.623e+04
112.6,7.441e+03,8.857e+04,1.675e+03,9.769e+04
114.1,8.796e+03,9.080e+04,1.220e+03,1.008e+05
115.7,1.081e+04,9.657e+04,8.457e+02,1.082e+05
117.2,1.136e+04,9.320e+04,6.833e+02,1.052e+05
118.8,1.062e+04,8.268e+04,7.094e+02,9.401e+04
120.3,9.109e+03,6.832e+04,7.813e+02,7.821e+04
121.8,6.783e+03,5.182e+04,1.035e+03,5.964e+04
123.4,5.658e+03,4.306e+04,1.330e+03,5.005e+04
124.9,5.216e+03,3.646e+04,1.798e+03,4.348e+04
126.5,5.388e+03,3.169e+04,2.089e+03,3.917e+04
128.0,5.741e+03,3.015e+04,2.264e+03,3.816e+04
129.6,5.824e+03,2.691e+04,2.533e+03,3.526e+04
131.1,5.530e+03,2.315e+04,2.661e+03,3.134e+04
132.6,3.474e+03,1.412e+04,2.048e+03,1.964e+04
134.2,1.047e+03,2.880e+03,1.369e+03,5.297e+03
135.7,8.317e+02,1.314e+03,1.224e+03,3.369e+03
137.3,7.739e+02,1.424e+03,1.059e+03,3.257e+03
138.8,8.308e+02,1.393e+03,1.247e+03,3.471e+03
140.4,8.274e+02,1.375e+03,1.151e+03,3.353e+03
141.9,7.662e+02,1.547e+03,1.094e+03,3.407e+03
143.4,6.340e+02,1.587e+03,1.006e+03,3.227e+03
145.0,5.317e+02,1.387e+03,8.893e+02,2.808e+03
146.5,4.762e+02,1.089e+03,8.171e+02,2.382e+03
148.1,4.891e+02,9.812e+02,7.948e+02,2.265e+03
149.6,5.099e+02,9.816e+02,7.959e+02,2.287e+03
151.2,5.175e+02,1.071e+03,7.732e+02,2.361e+03
152.7,4.691e+02,1.159e+03,6.707e+02,2.299e+03
154.2,4.740e+02,1.222e+03,6.283e+02,2.324e+03
155.8,4.755e+02,1.683e+03,6.817e+02,2.840e+03
157.3,4.528e+02,2.301e+03,7.257e+02,3.480e+03
158.9,7.189e+02,2.556e+03,8.294e+02,4.105e+03
160.4,1.086e+03,2.263e+03,9.427e+02,4.292e+03
161.9,1.290e+03,2.013e+03,1.063e+03,4.366e+03
163.5,1.434e+03,2.205e+03,1.156e+03,4.795e+03
165.0,1.628e+03,3.020e+03,1.393e+03,6.041e+03
166.6,1.783e+03,4.013e+03,1.713e+03,7.510e+03
168.1,1.769e+03,4.826e+03,2.043e+03,8.638e+03
169.7,1.477e+03,5.103e+03,2.032e+03,8.612e+03
171.2,1.208e+03,4.841e+03,1.959e+03,8.009e+03
172.7,1.054e+03,4.667e+03,1.839e+03,7.560e+03
174.3,9.243e+02,4.702e+03,1.622e+03,7.249e+03
175.8,8.660e+02,4.999e+03,1.447e+03,7.312e+03
177.4,7.905e+02,5.264e+03,1.340e+03,7.394e+03
178.9,6.588e+02,5.680e+03,1.240e+03,7.579e+03
180.5,5.217e+02,6.287e+03,1.112e+03,7.921e+03
182.0,4.656e+02,6.855e+03,1.038e+03,8.359e+03
183.5,4.443e+02,7.341e+03,9.713e+02,8.757e+03
185.1,4.370e+02,8.000e+03,8.790e+02,9.316e+03
186.6,5.062e+02,8.793e+03,9.453e+02,1.024e+04
188.2,6.064e+02,9.254e+03,1.028e+03,1.089e+04
189.7,6.597e+02,9.755e+03,9.477e+02,1.136e+04
191.3,7.636e+02,1.010e+04,9.617e+02,1.183e+04
192.8,1.062e+03,1.079e+04,1.121e+03,1.298e+04
194.3,1.202e+03,1.169e+04,1.230e+03,1.412e+04
195.9,1.232e+03,1.250e+04,1.211e+03,1.494e+04
197.4,1.131e+03,1.278e+04,1.117e+03,1.503e+04
199.0,9.686e+02,1.327e+04,1.019e+03,1.526e+04
