freq,psd_x,psd_y,psd_z,psd_xyz
63.4,2.109e+05,1.604e+03,8.174e+03,2.207e+05
65.0,1.811e+05,1.774e+03,7.474e+03,1.904e+05
66.5,1.559e+05,1.792e+03,6.047e+03,1.638e+05
68.0,1.351e+05,1.829e+03,4.668e+03,1.416e+05
69.5,1.078e+05,1.579e+03,3.497e+03,1.129e+05
71.0,7.929e+04,1.328e+03,2.621e+03,8.324e+04
72.5,6.112e+04,1.361e+03,2.175e+03,6.465e+04
74.0,4.870e+04,1.692e+03,1.912e+03,5.230e+04
75.5,3.874e+04,2.055e+03,1.763e+03,4.255e+04
77.0,3.478e+04,2.121e+03,2.035e+03,3.893e+04
78.5,3.049e+04,2.020e+03,2.129e+03,3.464e+04
80.1,2.394e+04,1.995e+03,1.771e+03,2.771e+04
81.6,1.602e+04,1.683e+03,1.282e+03,1.899e+04
83.1,1.097e+04,1.161e+03,1.045e+03,1.318e+04
84.6,8.061e+03,8.016e+02,8.678e+02,9.730e+03
86.1,6.353e+03,5.678e+02,7.756e+02,7.696e+03
87.6,1.140e+04,5.695e+02,1.580e+03,1.355e+04
89.1,2.196e+04,8.099e+02,3.332e+03,2.610e+04
90.6,2.717e+04,8.938e+02,4.491e+03,3.255e+04
92.1,3.463e+04,9.703e+02,6.147e+03,4.175e+04
93.7,4.071e+04,1.033e+03,7.992e+03,4.974e+04
95.2,4.059e+04,1.119e+03,8.867e+03,5.057e+04
96.7,3.486e+04,1.109e+03,8.503e+03,4.448e+04
98.2,2.964e+04,1.109e+03,8.113e+03,3.886e+04
99.7,2.534e+04,1.084e+03,7.534e+03,3.396e+04
101.2,2.068e+04,9.389e+02,6.598e+03,2.822e+04
102.7,1.702e+04,1.054e+03,6.082e+03,2.416e+04
104.2,1.528e+04,1.249e+03,5.822e+03,2.235e+04
105.7,1.536e+04,1.653e+03,6.371e+03,2.338e+04
107.3,1.627e+04,2.290e+03,7.557e+03,2.612e+04
108.8,1.615e+04,2.836e+03,8.470e+03,2.746e+04
110.3,1.506e+04,3.151e+03,8.727e+03,2.694e+04
111.8,1.400e+04,3.490e+03,8.885e+03,2.638e+04
113.3,1.335e+04,3.956e+03,9.151e+03,2.645e+04
114.8,1.335e+04,4.559e+03,9.600e+03,2.751e+04
116.3,1.412e+04,5.442e+03,1.012e+04,2.969e+04
117.8,1.494e+04,6.363e+03,1.041e+04,3.171e+04
119.3,1.571e+04,7.074e+03,9.716e+03,3.250e+04
120.8,1.651e+04,6.745e+03,8.452e+03,3.171e+04
122.4,1.662e+04,7.497e+03,8.360e+03,3.247e+04
123.9,1.842e+04,1.038e+04,8.358e+03,3.716e+04
125.4,2.293e+04,1.427e+04,7.930e+03,4.513e+04
126.9,2.888e+04,1.825e+04,7.173e+03,5.430e+04
128.4,3.548e+04,2.132e+04,6.107e+03,6.291e+04
129.9,4.101e+04,2.314e+04,5.341e+03,6.949e+04
131.4,4.374e+04,2.300e+04,5.363e+03,7.210e+04
132.9,3.531e+04,1.918e+04,3.601e+03,5.809e+04
134.4,2.549e+04,1.495e+04,1.519e+03,4.195e+04
136.0,2.463e+04,1.365e+04,1.541e+03,3.982e+04
137.5,2.444e+04,1.297e+04,1.842e+03,3.925e+04
139.0,2.348e+04,1.190e+04,2.169e+03,3.754e+04
140.5,2.226e+04,1.079e+04,2.606e+03,3.565e+04
142.0,2.117e+04,9.887e+03,3.190e+03,3.425e+04
143.5,1.996e+04,9.209e+03,3.876e+03,3.304e+04
145.0,1.858e+04,8.678e+03,4.355e+03,3.161e+04
146.5,1.820e+04,8.486e+03,4.904e+03,3.159e+04
148.0,1.890e+04,8.652e+03,5.659e+03,3.321e+04
149.5,2.175e+04,9.827e+03,7.268e+03,3.884e+04
151.1,2.252e+04,1.034e+04,7.844e+03,4.071e+04
152.6,2.233e+04,1.036e+04,8.219e+03,4.091e+04
154.1,2.162e+04,1.024e+04,8.463e+03,4.033e+04
155.6,2.043e+04,9.773e+03,8.511e+03,3.871e+04
157.1,1.870e+04,9.006e+03,8.104e+03,3.581e+04
158.6,1.650e+04,7.933e+03,7.117e+03,3.155e+04
160.1,1.475e+04,6.819e+03,6.056e+03,2.763e+04
161.6,1.491e+04,6.334e+03,5.227e+03,2.647e+04
163.1,1.604e+04,6.289e+03,4.650e+03,2.698e+04
164.7,1.704e+04,6.402e+03,4.474e+03,2.792e+04
166.2,1.742e+04,6.399e+03,4.501e+03,2.832e+04
167.7,1.680e+04,6.011e+03,4.506e+03,2.732e+04
169.2,1.452e+04,5.095e+03,4.281e+03,2.390e+04
170.7,1.065e+04,3.786e+03,4.144e+03,1.858e+04
172.2,7.145e+03,2.720e+03,4.570e+03,1.444e+04
173.7,7.457e+03,3.087e+03,5.702e+03,1.625e+04
175.2,7.334e+03,3.202e+03,6.018e+03,1.655e+04
176.7,6.973e+03,3.049e+03,6.031e+03,1.605e+04
178.2,6.597e+03,2.893e+03,5.837e+03,1.533e+04
179.8,5.948e+03,2.619e+03,5.489e+03,1.406e+04
181.3,5.655e+03,2.532e+03,5.621e+03,1.381e+04
182.8,5.374e+03,2.456e+03,5.729e+03,1.356e+04
184.3,4.788e+03,2.205e+03,5.327e+03,1.232e+04
185.8,4.730e+03,2.173e+03,5.305e+03,1.221e+04
187.3,4.601e+03,2.099e+03,5.177e+03,1.188e+04
188.8,4.499e+03,2.072e+03,5.240e+03,1.181e+04
190.3,4.537e+03,2.073e+03,5.285e+03,1.189e+04
191.8,4.607e+03,2.059e+03,5.248e+03,1.191e+04
193.4,4.766e+03,2.126e+03,5.381e+03,1.227e+04
194.9,4.876e+03,2.077e+03,5.174e+03,1.213e+04
196.4,4.873e+03,1.876e+03,4.525e+03,1.127e+04
197.9,4.507e+03,1.622e+03,3.811e+03,9.940e+03
199.4,4.356e+03,1.656e+03,4.061e+03,1.007e+04
