freq,psd_x,psd_y,psd_z,psd_xyz
53.4,3.878e+02,1.035e+05,4.063e+05,5.102e+05
54.9,3.489e+02,6.193e+04,3.571e+05,4.194e+05
56.5,4.433e+02,3.808e+04,2.455e+05,2.840e+05
58.1,5.854e+02,2.900e+04,1.658e+05,1.954e+05
59.7,9.071e+02,2.642e+04,1.403e+05,1.677e+05
61.2,1.360e+03,2.652e+04,1.351e+05,1.630e+05
62.8,1.658e+03,2.784e+04,1.265e+05,1.560e+05
64.4,2.196e+03,2.980e+04,1.127e+05,1.447e+05
65.9,3.962e+03,3.219e+04,9.871e+04,1.349e+05
67.5,7.685e+03,3.574e+04,8.587e+04,1.293e+05
69.1,9.930e+03,3.755e+04,7.531e+04,1.228e+05
70.6,8.680e+03,3.889e+04,6.725e+04,1.148e+05
72.2,4.880e+03,4.303e+04,5.939e+04,1.073e+05
73.8,2.664e+03,4.720e+04,5.049e+04,1.004e+05
75.4,1.570e+03,4.916e+04,4.523e+04,9.595e+04
76.9,1.289e+03,5.023e+04,4.233e+04,9.384e+04
78.5,1.596e+03,5.258e+04,3.886e+04,9.304e+04
80.1,1.396e+03,5.856e+04,3.606e+04,9.602e+04
81.6,1.106e+03,6.418e+04,3.294e+04,9.823e+04
83.2,9.367e+02,5.680e+04,2.486e+04,8.259e+04
84.8,8.273e+02,3.840e+04,1.387e+04,5.310e+04
86.3,8.461e+02,2.290e+04,6.194e+03,2.994e+04
87.9,1.054e+03,1.370e+04,2.617e+03,1.737e+04
89.5,1.488e+03,8.535e+03,1.251e+03,1.127e+04
91.1,2.165e+03,5.940e+03,8.505e+02,8.956e+03
92.6,2.949e+03,4.457e+03,8.977e+02,8.304e+03
94.2,5.376e+03,4.333e+03,1.012e+03,1.072e+04
95.8,1.138e+04,4.695e+03,8.937e+02,1.697e+04
97.3,1.324e+04,3.600e+03,6.810e+02,1.752e+04
98.9,1.506e+04,2.901e+03,6.542e+02,1.862e+04
100.5,3.293e+04,3.653e+03,1.310e+03,3.789e+04
102.0,4.532e+04,6.395e+03,3.843e+03,5.556e+04
103.6,4.589e+04,1.275e+04,9.744e+03,6.839e+04
105.2,4.029e+04,1.488e+04,1.627e+04,7.144e+04
106.8,3.515e+04,1.269e+04,1.847e+04,6.631e+04
108.3,3.050e+04,1.333e+04,1.896e+04,6.279e+04
109.9,2.006e+04,1.414e+04,1.874e+04,5.294e+04
111.5,1.253e+04,1.647e+04,1.917e+04,4.817e+04
113.0,9.614e+03,1.951e+04,2.047e+04,4.959e+04
114.6,5.148e+03,1.987e+04,2.038e+04,4.540e+04
116.2,1.992e+03,1.830e+04,1.831e+04,3.860e+04
117.7,2.907e+03,1.981e+04,1.677e+04,3.948e+04
119.3,6.020e+03,2.275e+04,1.515e+04,4.392e+04
120.9,8.009e+03,2.209e+04,1.394e+04,4.404e+04
122.5,8.663e+03,2.123e+04,1.384e+04,4.373e+04
124.0,8.418e+03,2.107e+04,1.461e+04,4.409e+04
125.6,7.239e+03,2.016e+04,1.436e+04,4.175e+04
127.2,5.872e+03,1.871e+04,1.322e+04,3.780e+04
128.7,4.706e+03,1.691e+04,1.198e+04,3.360e+04
130.3,3.845e+03,1.594e+04,1.148e+04,3.126e+04
131.9,3.142e+03,1.560e+04,1.059e+04,2.934e+04
133.4,1.577e+03,8.776e+03,4.885e+03,1.524e+04
135.0,7.879e+02,3.383e+03,1.236e+03,5.407e+03
136.6,6.701e+02,2.844e+03,8.181e+02,4.332e+03
138.2,6.361e+02,2.449e+03,7.527e+02,3.838e+03
139.7,6.010e+02,1.968e+03,6.187e+02,3.187e+03
141.3,6.191e+02,1.466e+03,5.322e+02,2.617e+03
142.9,7.078e+02,1.209e+03,5.721e+02,2.489e+03
144.4,7.993e+02,9.884e+02,6.694e+02,2.457e+03
146.0,9.137e+02,8.897e+02,6.356e+02,2.439e+03
147.6,9.629e+02,8.787e+02,6.617e+02,2.503e+03
149.1,8.125e+02,8.678e+02,5.863e+02,2.267e+03
150.7,7.067e+02,8.706e+02,5.353e+02,2.113e+03
152.3,5.822e+02,1.070e+03,5.590e+02,2.211e+03
153.9,5.740e+02,9.414e+02,4.482e+02,1.964e+03
155.4,5.175e+02,6.414e+02,4.266e+02,1.585e+03
157.0,5.074e+02,5.242e+02,2.942e+02,1.326e+03
158.6,5.919e+02,6.801e+02,2.159e+02,1.488e+03
160.1,6.650e+02,8.888e+02,2.794e+02,1.833e+03
161.7,7.035e+02,1.048e+03,3.952e+02,2.146e+03
163.3,8.410e+02,1.264e+03,4.727e+02,2.578e+03
164.8,1.046e+03,1.401e+03,5.838e+02,3.030e+03
166.4,1.099e+03,1.392e+03,5.843e+02,3.075e+03
168.0,1.066e+03,1.220e+03,6.330e+02,2.919e+03
169.6,1.009e+03,9.852e+02,5.862e+02,2.580e+03
171.1,8.079e+02,8.341e+02,5.315e+02,2.173e+03
172.7,7.383e+02,7.010e+02,6.212e+02,2.060e+03
174.3,7.660e+02,5.532e+02,7.230e+02,2.042e+03
175.8,8.260e+02,4.604e+02,7.895e+02,2.076e+03
177.4,8.912e+02,5.302e+02,8.494e+02,2.271e+03
179.0,1.109e+03,5.821e+02,9.735e+02,2.664e+03
180.5,1.353e+03,6.986e+02,1.207e+03,3.259e+03
182.1,1.595e+03,8.280e+02,1.540e+03,3.962e+03
183.7,1.598e+03,1.002e+03,1.618e+03,4.219e+03
185.3,1.419e+03,1.263e+03,1.610e+03,4.291e+03
186.8,1.264e+03,1.509e+03,1.508e+03,4.281e+03
188.4,1.349e+03,1.688e+03,1.750e+03,4.787e+03
190.0,1.511e+03,1.922e+03,1.871e+03,5.304e+03
191.5,1.501e+03,1.997e+03,1.571e+03,5.069e+03
193.1,1.691e+03,1.936e+03,1.633e+03,5.260e+03
194.7,1.903e+03,2.291e+03,2.054e+03,6.248e+03
196.2,1.821e+03,2.724e+03,2.156e+03,6.700e+03
197.8,1.973e+03,3.032e+03,2.445e+03,7.449e+03
199.4,1.932e+03,3.664e+03,2.914e+03,8.510e+03
