freq,psd_x,psd_y,psd_z,psd_xyz
73.8,2.732e+05,2.135e+03,3.279e+03,2.786e+05
75.4,2.104e+05,1.863e+03,2.766e+03,2.151e+05
76.9,1.431e+05,1.823e+03,2.088e+03,1.470e+05
78.5,8.920e+04,1.719e+03,1.415e+03,9.233e+04
80.1,5.658e+04,1.530e+03,1.057e+03,5.917e+04
81.6,3.520e+04,1.355e+03,6.787e+02,3.723e+04
83.2,1.999e+04,1.293e+03,4.661e+02,2.175e+04
84.8,1.180e+04,1.200e+03,3.618e+02,1.337e+04
86.4,7.987e+03,1.047e+03,2.820e+02,9.316e+03
87.9,1.002e+04,9.641e+02,2.763e+02,1.126e+04
89.5,2.077e+04,8.290e+02,5.151e+02,2.211e+04
91.1,4.106e+04,8.224e+02,1.114e+03,4.299e+04
92.6,4.807e+04,7.671e+02,1.401e+03,5.024e+04
94.2,5.335e+04,7.869e+02,1.693e+03,5.583e+04
95.8,9.336e+04,1.275e+03,3.345e+03,9.797e+04
97.4,1.618e+05,2.095e+03,6.385e+03,1.703e+05
98.9,2.234e+05,2.987e+03,9.513e+03,2.359e+05
100.5,2.486e+05,3.464e+03,1.121e+04,2.633e+05
102.1,2.141e+05,2.884e+03,1.016e+04,2.271e+05
103.6,1.396e+05,1.730e+03,7.054e+03,1.484e+05
105.2,8.762e+04,1.316e+03,4.741e+03,9.368e+04
106.8,8.767e+04,1.702e+03,5.028e+03,9.440e+04
108.3,6.879e+04,1.441e+03,4.351e+03,7.458e+04
109.9,8.731e+04,1.965e+03,5.577e+03,9.485e+04
111.5,1.347e+05,2.595e+03,8.075e+03,1.454e+05
113.1,1.664e+05,2.871e+03,9.537e+03,1.788e+05
114.6,1.476e+05,2.454e+03,9.051e+03,1.591e+05
116.2,1.143e+05,1.783e+03,7.456e+03,1.236e+05
117.8,9.031e+04,1.361e+03,6.251e+03,9.792e+04
119.3,7.308e+04,1.094e+03,5.321e+03,7.949e+04
120.9,6.035e+04,9.450e+02,4.687e+03,6.598e+04
122.5,5.726e+04,1.098e+03,5.009e+03,6.337e+04
124.0,6.633e+04,1.398e+03,6.128e+03,7.385e+04
125.6,7.784e+04,1.781e+03,8.073e+03,8.770e+04
127.2,8.431e+04,1.914e+03,9.915e+03,9.614e+04
128.8,8.050e+04,1.743e+03,1.025e+04,9.249e+04
130.3,7.536e+04,1.580e+03,1.019e+04,8.714e+04
131.9,6.848e+04,1.439e+03,9.763e+03,7.969e+04
133.5,3.660e+04,9.705e+02,5.545e+03,4.312e+04
135.0,1.702e+04,6.683e+02,2.886e+03,2.058e+04
136.6,1.626e+04,6.766e+02,2.909e+03,1.985e+04
138.2,1.569e+04,6.843e+02,2.953e+03,1.933e+04
139.7,1.482e+04,6.970e+02,2.939e+03,1.846e+04
141.3,1.446e+04,6.773e+02,3.060e+03,1.819e+04
142.9,1.434e+04,6.602e+02,3.209e+03,1.821e+04
144.5,1.440e+04,6.461e+02,3.469e+03,1.851e+04
146.0,1.508e+04,6.297e+02,3.962e+03,1.967e+04
147.6,1.630e+04,6.354e+02,4.720e+03,2.166e+04
149.2,1.785e+04,6.201e+02,5.654e+03,2.413e+04
150.7,1.826e+04,5.695e+02,6.313e+03,2.514e+04
152.3,1.894e+04,5.649e+02,7.025e+03,2.653e+04
153.9,1.936e+04,5.870e+02,7.559e+03,2.750e+04
155.4,1.978e+04,8.422e+02,7.838e+03,2.846e+04
157.0,2.072e+04,1.310e+03,8.165e+03,3.019e+04
158.6,2.144e+04,1.689e+03,8.444e+03,3.157e+04
160.2,2.284e+04,1.953e+03,9.213e+03,3.400e+04
161.7,2.480e+04,2.206e+03,1.010e+04,3.710e+04
163.3,2.684e+04,2.211e+03,1.116e+04,4.021e+04
164.9,2.762e+04,1.928e+03,1.170e+04,4.125e+04
166.4,2.799e+04,1.690e+03,1.204e+04,4.172e+04
168.0,3.035e+04,1.826e+03,1.294e+04,4.512e+04
169.6,3.318e+04,2.208e+03,1.435e+04,4.974e+04
171.2,3.634e+04,2.959e+03,1.595e+04,5.525e+04
172.7,3.601e+04,3.474e+03,1.653e+04,5.601e+04
174.3,2.196e+04,2.068e+03,1.159e+04,3.561e+04
175.9,1.002e+04,1.153e+03,6.513e+03,1.769e+04
177.4,3.614e+03,1.194e+03,3.472e+03,8.280e+03
179.0,1.481e+03,1.834e+03,2.126e+03,5.442e+03
180.6,1.505e+03,2.637e+03,1.371e+03,5.513e+03
182.1,3.008e+03,3.894e+03,1.383e+03,8.285e+03
183.7,4.984e+03,5.485e+03,1.400e+03,1.187e+04
185.3,7.182e+03,5.724e+03,1.427e+03,1.433e+04
186.9,9.188e+03,6.153e+03,1.862e+03,1.720e+04
188.4,1.125e+04,6.342e+03,2.553e+03,2.015e+04
190.0,1.253e+04,6.557e+03,3.021e+03,2.211e+04
191.6,1.343e+04,7.539e+03,3.422e+03,2.439e+04
193.1,1.382e+04,8.011e+03,3.780e+03,2.561e+04
194.7,1.334e+04,8.582e+03,3.612e+03,2.553e+04
196.3,1.270e+04,9.432e+03,3.191e+03,2.532e+04
197.8,1.225e+04,1.010e+04,2.919e+03,2.527e+04
199.4,1.126e+04,9.776e+03,2.559e+03,2.359e+04
